FluxView - FluxMed acquisition system
Signal file
Serial Number	:
W version:	1.20h-OX-CO2	File version:	1.13
Sampling rate:	256 Hz
Time	Flow	Volume	Paw	Pes	Ptpulm	Pga	Ptdiaf	CO2	
0.00391	-5.0	200	13.3	14.1	-0.8	14.1	0.0	14.1	
0.00781	-4.9	200	13.3	14.1	-0.8	14.1	0.0	14.1	
0.01172	-4.8	200	13.3	14.1	-0.8	14.1	0.0	14.1	
0.01562	-4.8	199	13.3	14.1	-0.8	14.1	0.0	14.1	
0.01953	-4.8	199	13.3	14.1	-0.8	14.1	0.0	14.1	
0.02344	-4.7	199	13.3	14.1	-0.8	14.1	0.0	14.1	
0.02734	-4.6	198	13.3	14.1	-0.8	14.1	0.0	14.1	
0.03125	-4.6	198	13.3	14.1	-0.8	14.1	0.0	14.1	
0.03516	-4.5	198	13.3	14.0	-0.7	14.0	0.0	14.0	
0.03906	-4.5	197	13.3	14.0	-0.7	14.0	0.0	14.0	
0.04297	-4.5	197	13.3	14.0	-0.7	14.0	0.0	14.0	
0.04688	-4.4	197	13.2	14.0	-0.8	14.0	0.0	14.0	
0.05078	-4.4	197	13.2	14.0	-0.8	14.0	0.0	14.0	
0.05469	-4.4	196	13.2	14.0	-0.8	14.0	0.0	14.0	
0.05859	-4.4	196	13.2	14.0	-0.8	14.0	0.0	14.0	
0.06250	-4.4	196	13.3	14.0	-0.7	14.0	0.0	14.0	
0.06641	-4.4	195	13.3	14.0	-0.7	14.0	0.0	14.0	
0.07031	-4.4	195	13.3	14.0	-0.7	14.0	0.0	14.0	
0.07422	-4.4	195	13.3	14.0	-0.7	14.0	0.0	14.0	
0.07812	-4.3	195	13.3	14.0	-0.7	14.0	0.0	14.0	
0.08203	-4.3	194	13.3	14.0	-0.7	14.0	0.0	14.0	
0.08594	-4.3	194	13.3	14.0	-0.7	14.0	0.0	14.0	
0.08984	-4.3	194	13.3	14.0	-0.7	14.0	0.0	14.0	
0.09375	-4.2	193	13.3	14.0	-0.7	14.0	0.0	14.0	
0.09766	-4.2	193	13.3	14.0	-0.7	14.0	0.0	14.0	
0.10156	-4.1	193	13.3	14.0	-0.7	14.0	0.0	14.0	
0.10547	-4.1	193	13.3	14.0	-0.7	14.0	0.0	14.0	
0.10938	-4.0	192	13.3	14.0	-0.7	14.0	0.0	14.0	
0.11328	-3.9	192	13.3	14.0	-0.7	14.0	0.0	14.0	
0.11719	-3.9	192	13.3	14.0	-0.7	14.0	0.0	14.0	
0.12109	-3.9	192	13.3	14.0	-0.7	14.0	0.0	14.0	
0.12500	-3.9	191	13.3	14.0	-0.7	14.0	0.0	14.0	
0.12891	-3.8	191	13.2	14.0	-0.8	14.0	0.0	14.0	
0.13281	-3.8	191	13.2	14.0	-0.8	14.0	0.0	14.0	
0.13672	-3.8	191	13.2	14.1	-0.9	14.1	0.0	14.1	
0.14062	-3.8	190	13.2	14.1	-0.9	14.1	0.0	14.1	
0.14453	-3.7	190	13.2	14.1	-0.9	14.1	0.0	14.1	
0.14844	-3.7	190	13.2	14.1	-0.9	14.1	0.0	14.1	
0.15234	-3.7	190	13.2	14.1	-0.9	14.1	0.0	14.1	
0.15625	-3.6	189	13.2	14.1	-0.9	14.1	0.0	14.1	
0.16016	-3.6	189	13.2	14.1	-0.9	14.1	0.0	14.1	
0.16406	-3.7	189	13.2	14.1	-0.9	14.1	0.0	14.1	
0.16797	-3.6	189	13.2	14.1	-0.9	14.1	0.0	14.1	
0.17188	-3.6	188	13.2	14.2	-1.0	14.2	0.0	14.2	
0.17578	-3.6	188	13.2	14.2	-1.0	14.2	0.0	14.2	
0.17969	-3.5	188	13.2	14.2	-1.0	14.2	0.0	14.2	
0.18359	-3.5	188	13.2	14.2	-1.0	14.2	0.0	14.2	
0.18750	-3.4	188	13.2	14.2	-1.0	14.2	0.0	14.2	
0.19141	-3.2	187	13.2	14.1	-0.9	14.1	0.0	14.1	
0.19531	-3.2	187	13.2	14.1	-0.9	14.1	0.0	14.1	
0.19922	-3.1	187	13.1	14.1	-1.0	14.1	0.0	14.1	
0.20312	-2.9	187	13.1	14.1	-1.0	14.1	0.0	14.1	
0.20703	-2.8	187	13.1	14.1	-1.0	14.1	0.0	14.1	
0.21094	-2.7	186	13.1	14.1	-1.0	14.1	0.0	14.1	
0.21484	-2.5	186	13.1	14.1	-1.0	14.1	0.0	14.1	
0.21875	-2.3	186	13.0	14.1	-1.1	14.1	0.0	14.1	
0.22266	-2.2	186	13.0	14.0	-1.0	14.0	0.0	14.0	
0.22656	-2.1	186	13.0	14.0	-1.0	14.0	0.0	14.0	
0.23047	-2.1	186	13.0	14.0	-1.0	14.0	0.0	14.0	
0.23438	-2.0	186	12.9	14.0	-1.1	14.0	0.0	14.0	
0.23828	-2.0	185	12.9	14.0	-1.1	14.0	0.0	14.0	
0.24219	-2.0	185	12.9	14.0	-1.1	14.0	0.0	14.0	
0.24609	-2.0	185	12.9	13.9	-1.0	13.9	0.0	13.9	
0.25000	-2.0	185	12.9	13.9	-1.0	13.9	0.0	13.9	
0.25391	-2.0	185	12.9	13.9	-1.0	13.9	0.0	13.9	
0.25781	-2.0	185	12.9	13.9	-1.0	13.9	0.0	13.9	
0.26172	-2.1	185	12.9	13.9	-1.0	13.9	0.0	13.9	
0.26562	-2.1	184	12.9	13.9	-1.0	13.9	0.0	13.9	
0.26953	-2.2	184	12.9	13.9	-1.0	13.9	0.0	13.9	
0.27344	-2.2	184	12.9	13.9	-1.0	13.9	0.0	13.9	
0.27734	-2.3	184	13.0	13.9	-0.9	13.9	0.0	13.9	
0.28125	-2.3	184	13.0	13.9	-0.9	13.9	0.0	13.9	
0.28516	-2.3	184	13.0	13.9	-0.9	13.9	0.0	13.9	
0.28906	-2.2	184	13.0	13.9	-0.9	13.9	0.0	13.9	
0.29297	-2.2	183	13.0	13.9	-0.9	13.9	0.0	13.9	
0.29688	-2.2	183	13.0	13.9	-0.9	13.9	0.0	13.9	
0.30078	-2.1	183	13.0	14.0	-1.0	14.0	0.0	14.0	
0.30469	-2.1	183	13.0	14.0	-1.0	14.0	0.0	14.0	
0.30859	-2.0	183	13.0	14.0	-1.0	14.0	0.0	14.0	
0.31250	-1.9	183	13.0	14.0	-1.0	14.0	0.0	14.0	
0.31641	-1.9	183	13.0	14.0	-1.0	14.0	0.0	14.0	
0.32031	-1.8	183	13.1	14.0	-0.9	14.0	0.0	14.0	
0.32422	-1.7	182	13.0	14.0	-1.0	14.0	0.0	14.0	
0.32812	-1.7	182	13.0	14.0	-1.0	14.0	0.0	14.0	
0.33203	-1.6	182	13.0	14.0	-1.0	14.0	0.0	14.0	
0.33594	-1.6	182	13.0	14.0	-1.0	14.0	0.0	14.0	
0.33984	-1.6	182	13.0	14.0	-1.0	14.0	0.0	14.0	
0.34375	-1.5	182	13.0	14.0	-1.0	14.0	0.0	14.0	
0.34766	-1.5	182	13.0	14.0	-1.0	14.0	0.0	14.0	
0.35156	-1.5	182	13.0	14.0	-1.0	14.0	0.0	14.0	
