FluxView - FluxMed acquisition system
Signal file
Serial Number	:
W version:	1.20h-OX-CO2	File version:	1.13
Sampling rate:	256 Hz
Time	Flow	Volume	Paw	Pes	Ptpulm	Pga	Ptdiaf	CO2	
0.00391	-0.1	949	19.0	16.9	2.1	1.1	-15.8	16.9	
0.00781	-0.2	949	19.1	17.0	2.1	1.1	-15.9	17.0	
0.01172	-0.2	948	19.1	17.0	2.1	1.1	-15.9	17.0	
0.01562	-0.2	948	19.1	16.9	2.2	1.1	-15.8	16.9	
0.01953	-0.2	948	19.2	17.0	2.2	1.1	-15.9	17.0	
0.02344	-0.1	948	19.2	17.0	2.2	1.1	-15.9	17.0	
0.02734	-0.1	948	19.3	16.9	2.4	1.1	-15.8	16.9	
0.03125	0.0	948	19.3	17.0	2.3	1.1	-15.9	17.0	
0.03516	0.1	948	19.3	16.9	2.4	1.1	-15.8	16.9	
0.03906	0.1	948	19.4	16.9	2.5	1.1	-15.8	16.9	
0.04297	0.2	948	19.4	17.0	2.4	1.1	-15.9	17.0	
0.04688	0.2	948	19.4	16.9	2.5	1.1	-15.8	16.9	
0.05078	0.2	949	19.4	16.9	2.5	1.1	-15.8	16.9	
0.05469	0.3	949	19.4	17.0	2.4	1.1	-15.9	17.0	
0.05859	0.3	949	19.4	17.0	2.4	1.1	-15.9	17.0	
0.06250	0.3	949	19.4	16.9	2.5	1.1	-15.8	16.9	
0.06641	0.3	949	19.4	17.0	2.4	1.1	-15.9	17.0	
0.07031	0.3	949	19.4	17.0	2.4	1.1	-15.9	17.0	
0.07422	0.3	949	19.4	17.0	2.4	1.1	-15.9	17.0	
0.07812	0.3	949	19.4	17.0	2.4	1.1	-15.9	17.0	
0.08203	0.3	949	19.4	16.9	2.5	1.1	-15.8	16.9	
0.08594	0.3	949	19.4	16.9	2.5	1.1	-15.8	16.9	
0.08984	0.2	949	19.4	17.0	2.4	1.1	-15.9	17.0	
0.09375	0.2	949	19.4	17.0	2.4	1.1	-15.9	17.0	
0.09766	0.2	949	19.4	17.0	2.4	1.1	-15.9	17.0	
0.10156	0.2	949	19.4	17.0	2.4	1.1	-15.9	17.0	
0.10547	0.2	949	19.4	17.0	2.4	1.1	-15.9	17.0	
0.10938	0.2	949	19.4	17.0	2.4	1.1	-15.9	17.0	
0.11328	0.2	949	19.4	16.9	2.5	1.1	-15.8	16.9	
0.11719	0.2	949	19.4	17.0	2.4	1.1	-15.9	17.0	
0.12109	0.2	949	19.4	17.0	2.4	1.1	-15.9	17.0	
0.12500	0.2	949	19.4	17.0	2.4	1.1	-15.9	17.0	
0.12891	0.2	949	19.4	16.9	2.5	1.1	-15.8	16.9	
0.13281	0.2	949	19.5	17.0	2.5	1.1	-15.9	17.0	
0.13672	0.2	949	19.5	16.9	2.6	1.1	-15.8	16.9	
