FluxView - FluxMed acquisition system
Signal file
Serial Number	:
W version:	1.20h-OX-CO2	File version:	1.13
Sampling rate:	256 Hz
Time	Flow	Volume	Paw	Pes	Ptpulm	Pga	Ptdiaf	CO2	
0.00391	6.1	-804	30.3	18.6	11.7	0.0	-18.6	0.0	
0.00781	5.2	-804	30.2	18.6	11.6	0.0	-18.6	0.0	
0.01172	5.0	-804	30.0	18.6	11.4	0.0	-18.6	0.0	
0.01562	5.2	-803	30.0	18.7	11.3	0.0	-18.7	0.0	
0.01953	5.1	-803	29.9	18.7	11.2	0.0	-18.7	0.0	
0.02344	4.9	-803	29.8	18.7	11.1	0.0	-18.7	0.0	
0.02734	5.1	-802	29.8	18.7	11.1	0.0	-18.7	0.0	
0.03125	5.0	-802	29.7	18.8	10.9	0.0	-18.8	0.0	
0.03516	4.7	-802	29.5	18.7	10.8	0.0	-18.7	0.0	
0.03906	4.8	-801	29.4	18.8	10.6	0.0	-18.8	0.0	
0.04297	4.7	-801	29.3	18.8	10.5	0.0	-18.8	0.0	
0.04688	4.1	-801	29.2	18.8	10.4	0.0	-18.8	0.0	
0.05078	3.6	-801	29.2	18.8	10.4	0.0	-18.8	0.0	
0.05469	3.4	-800	29.1	18.8	10.3	0.0	-18.8	0.0	
0.05859	3.2	-800	29.0	18.8	10.2	0.0	-18.8	0.0	
0.06250	3.0	-800	29.0	18.8	10.2	0.0	-18.8	0.0	
0.06641	3.1	-800	29.0	18.9	10.1	0.0	-18.9	0.0	
0.07031	3.1	-800	29.0	18.9	10.1	0.0	-18.9	0.0	
0.07422	2.7	-799	28.9	18.9	10.0	0.0	-18.9	0.0	
0.07812	2.6	-799	28.8	18.9	9.9	0.0	-18.9	0.0	
0.08203	2.5	-799	28.7	18.9	9.8	0.0	-18.9	0.0	
0.08594	2.2	-799	28.7	18.9	9.8	0.0	-18.9	0.0	
0.08984	2.0	-799	28.6	18.9	9.7	0.0	-18.9	0.0	
0.09375	1.6	-799	28.6	18.9	9.7	0.0	-18.9	0.0	
0.09766	1.2	-799	28.5	19.0	9.5	0.0	-19.0	0.0	
0.10156	1.3	-799	28.5	18.9	9.6	0.0	-18.9	0.0	
0.10547	1.3	-798	28.5	18.9	9.6	0.0	-18.9	0.0	
0.10938	1.0	-798	28.4	19.0	9.4	0.0	-19.0	0.0	
0.11328	1.1	-798	28.4	19.0	9.4	0.0	-19.0	0.0	
0.11719	1.1	-798	28.4	19.0	9.4	0.0	-19.0	0.0	
0.12109	1.0	-798	28.3	19.0	9.3	0.0	-19.0	0.0	
0.12500	1.1	-798	28.3	19.0	9.3	0.0	-19.0	0.0	
0.12891	1.2	-798	28.2	19.0	9.2	0.0	-19.0	0.0	
0.13281	1.3	-798	28.1	19.1	9.0	0.0	-19.1	0.0	
0.13672	1.3	-798	28.1	19.1	9.0	0.0	-19.1	0.0	
0.14062	1.3	-798	28.1	19.1	9.0	0.0	-19.1	0.0	
0.14453	1.3	-798	28.0	19.1	8.9	0.0	-19.1	0.0	
0.14844	1.3	-798	27.9	19.1	8.8	0.0	-19.1	0.0	
0.15234	1.6	-797	27.9	19.1	8.8	0.0	-19.1	0.0	
0.15625	1.5	-797	27.9	19.1	8.8	0.0	-19.1	0.0	
0.16016	1.4	-797	27.8	19.1	8.7	0.0	-19.1	0.0	
0.16406	1.6	-797	27.8	19.1	8.7	0.0	-19.1	0.0	
0.16797	1.5	-797	27.7	19.1	8.6	0.0	-19.1	0.0	
0.17188	1.5	-797	27.6	19.1	8.5	0.0	-19.1	0.0	
0.17578	1.8	-797	27.5	19.1	8.4	0.0	-19.1	0.0	
0.17969	1.7	-797	27.5	19.1	8.4	0.0	-19.1	0.0	
0.18359	1.2	-797	27.5	19.2	8.3	0.0	-19.2	0.0	
0.18750	1.3	-797	27.4	19.1	8.3	0.0	-19.1	0.0	
0.19141	1.4	-796	27.4	19.1	8.3	0.0	-19.1	0.0	
0.19531	1.3	-796	27.4	19.1	8.3	0.0	-19.1	0.0	
0.19922	1.4	-796	27.3	19.1	8.2	0.0	-19.1	0.0	
0.20312	1.3	-796	27.2	19.2	8.0	0.0	-19.2	0.0	
0.20703	1.0	-796	27.2	19.1	8.1	0.0	-19.1	0.0	
0.21094	1.0	-796	27.1	19.1	8.0	0.0	-19.1	0.0	
0.21484	1.0	-796	27.1	19.1	8.0	0.0	-19.1	0.0	
0.21875	0.9	-796	27.0	19.1	7.9	0.0	-19.1	0.0	
0.22266	1.0	-796	27.0	19.1	7.9	0.0	-19.1	0.0	
0.22656	1.0	-796	27.0	19.1	7.9	0.0	-19.1	0.0	
0.23047	0.9	-796	26.9	19.1	7.8	0.0	-19.1	0.0	
0.23438	0.9	-796	26.9	19.1	7.8	0.0	-19.1	0.0	
0.23828	1.1	-796	26.8	19.1	7.7	0.0	-19.1	0.0	
0.24219	1.1	-796	26.8	19.1	7.7	0.0	-19.1	0.0	
0.24609	1.1	-796	26.8	19.1	7.7	0.0	-19.1	0.0	
0.25000	1.1	-795	26.7	19.0	7.7	0.0	-19.0	0.0	
0.25391	1.1	-795	26.6	19.0	7.6	0.0	-19.0	0.0	
0.25781	1.0	-795	26.6	19.0	7.6	0.0	-19.0	0.0	
0.26172	1.2	-795	26.5	19.0	7.5	0.0	-19.0	0.0	
0.26562	1.4	-795	26.4	19.0	7.4	0.0	-19.0	0.0	
0.26953	1.2	-795	26.4	19.0	7.4	0.0	-19.0	0.0	
0.27344	1.3	-795	26.4	19.0	7.4	0.0	-19.0	0.0	
0.27734	1.6	-795	26.3	19.0	7.3	0.0	-19.0	0.0	
0.28125	1.6	-795	26.2	18.9	7.3	0.0	-18.9	0.0	
0.28516	1.6	-795	26.2	18.8	7.4	0.0	-18.8	0.0	
0.28906	1.8	-795	26.1	18.9	7.2	0.0	-18.9	0.0	
0.29297	1.9	-794	26.0	18.8	7.2	0.0	-18.8	0.0	
0.29688	1.9	-794	25.9	18.8	7.1	0.0	-18.8	0.0	
0.30078	2.3	-794	25.9	18.8	7.1	0.0	-18.8	0.0	
0.30469	2.5	-794	25.8	18.8	7.0	0.0	-18.8	0.0	
0.30859	2.3	-794	25.7	18.7	7.0	0.0	-18.7	0.0	
0.31250	2.3	-794	25.6	18.6	7.0	0.0	-18.6	0.0	
0.31641	2.6	-794	25.6	18.7	6.9	0.0	-18.7	0.0	
0.32031	2.8	-793	25.5	18.6	6.9	0.0	-18.6	0.0	
0.32422	2.7	-793	25.3	18.6	6.7	0.0	-18.6	0.0	
0.32812	2.7	-793	25.3	18.6	6.7	0.0	-18.6	0.0	
0.33203	2.9	-793	25.2	18.6	6.6	0.0	-18.6	0.0	
0.33594	3.0	-793	25.0	18.5	6.5	0.0	-18.5	0.0	
0.33984	3.1	-792	25.0	18.4	6.6	0.0	-18.4	0.0	
0.34375	3.5	-792	24.9	18.4	6.5	0.0	-18.4	0.0	
0.34766	3.6	-792	24.7	18.4	6.3	0.0	-18.4	0.0	
0.35156	3.9	-792	24.6	18.3	6.3	0.0	-18.3	0.0	
0.35547	4.2	-791	24.5	18.3	6.2	0.0	-18.3	0.0	
0.35938	4.2	-791	24.4	18.2	6.2	0.0	-18.2	0.0	
0.36328	4.2	-791	24.3	18.1	6.2	0.0	-18.1	0.0	
0.36719	4.5	-791	24.1	18.1	6.0	0.0	-18.1	0.0	
0.37109	4.8	-790	24.0	18.1	5.9	0.0	-18.1	0.0	
0.37500	5.1	-790	23.9	18.0	5.9	0.0	-18.0	0.0	
0.37891	5.1	-790	23.8	17.9	5.9	0.0	-17.9	0.0	
0.38281	4.8	-789	23.7	17.9	5.8	0.0	-17.9	0.0	
0.38672	4.8	-789	23.5	17.8	5.7	0.0	-17.8	0.0	
0.39062	5.1	-789	23.5	17.8	5.7	0.0	-17.8	0.0	
0.39453	5.1	-788	23.3	17.7	5.6	0.0	-17.7	0.0	
0.39844	5.1	-788	23.2	17.6	5.6	0.0	-17.6	0.0	
0.40234	5.2	-788	23.1	17.6	5.5	0.0	-17.6	0.0	
0.40625	5.1	-787	22.9	17.5	5.4	0.0	-17.5	0.0	
0.41016	4.9	-787	22.8	17.4	5.4	0.0	-17.4	0.0	
0.41406	4.7	-787	22.7	17.4	5.3	0.0	-17.4	0.0	
0.41797	4.4	-786	22.6	17.3	5.3	0.0	-17.3	0.0	
0.42188	4.4	-786	22.5	17.2	5.3	0.0	-17.2	0.0	
0.42578	4.4	-786	22.4	17.2	5.2	0.0	-17.2	0.0	
0.42969	4.4	-786	22.3	17.2	5.1	0.0	-17.2	0.0	
0.43359	4.5	-785	22.2	17.1	5.1	0.0	-17.1	0.0	
0.43750	4.5	-785	22.1	17.0	5.1	0.0	-17.0	0.0	
0.44141	4.6	-785	22.0	17.0	5.0	0.0	-17.0	0.0	
0.44531	4.8	-784	21.8	16.9	4.9	0.0	-16.9	0.0	
0.44922	5.0	-784	21.7	16.8	4.9	0.0	-16.8	0.0	
0.45312	5.1	-784	21.6	16.7	4.9	0.0	-16.7	0.0	
0.45703	4.9	-783	21.5	16.6	4.9	0.0	-16.6	0.0	
0.46094	4.7	-783	21.3	16.6	4.7	0.0	-16.6	0.0	
0.46484	4.6	-783	21.2	16.5	4.7	0.0	-16.5	0.0	
0.46875	4.2	-782	21.2	16.4	4.8	0.0	-16.4	0.0	
0.47266	3.8	-782	21.1	16.4	4.7	0.0	-16.4	0.0	
0.47656	3.5	-782	21.1	16.4	4.7	0.0	-16.4	0.0	
0.48047	3.1	-782	21.0	16.3	4.7	0.0	-16.3	0.0	
0.48438	2.5	-782	20.8	16.2	4.6	0.0	-16.2	0.0	
0.48828	2.1	-782	20.8	16.1	4.7	0.0	-16.1	0.0	
0.49219	1.8	-781	20.8	16.0	4.8	0.0	-16.0	0.0	
0.49609	1.3	-781	20.8	15.9	4.9	0.0	-15.9	0.0	
0.50000	1.0	-781	20.7	15.9	4.8	0.0	-15.9	0.0	
0.50391	0.7	-781	20.7	15.9	4.8	0.0	-15.9	0.0	
0.50781	0.4	-781	20.6	15.7	4.9	0.0	-15.7	0.0	
0.51172	0.2	-781	20.6	15.6	5.0	0.0	-15.6	0.0	
0.51562	0.2	-781	20.6	15.6	5.0	0.0	-15.6	0.0	
0.51953	0.1	-781	20.6	15.6	5.0	0.0	-15.6	0.0	
0.52344	0.1	-781	20.6	15.5	5.1	0.0	-15.5	0.0	
0.52734	0.2	-781	20.6	15.5	5.1	0.0	-15.5	0.0	
0.53125	-0.0	-781	20.5	15.4	5.1	0.0	-15.4	0.0	
0.53516	-0.1	-781	20.5	15.3	5.2	0.0	-15.3	0.0	
0.53906	0.1	-781	20.5	15.3	5.2	0.0	-15.3	0.0	
0.54297	0.1	-781	20.5	15.3	5.2	0.0	-15.3	0.0	
0.54688	0.0	-781	20.5	15.2	5.3	0.0	-15.2	0.0	
0.55078	0.3	-781	20.4	15.2	5.2	0.0	-15.2	0.0	
0.55469	0.4	-781	20.4	15.1	5.3	0.0	-15.1	0.0	
0.55859	0.3	-781	20.4	15.0	5.4	0.0	-15.0	0.0	
0.56250	0.4	-781	20.4	15.0	5.4	0.0	-15.0	0.0	
0.56641	0.7	-781	20.3	14.9	5.4	0.0	-14.9	0.0	
0.57031	0.8	-781	20.2	14.9	5.3	0.0	-14.9	0.0	
0.57422	1.0	-781	20.2	14.8	5.4	0.0	-14.8	0.0	
0.57812	1.2	-781	20.1	14.8	5.3	0.0	-14.8	0.0	
0.58203	1.2	-781	20.1	14.7	5.4	0.0	-14.7	0.0	
0.58594	1.2	-781	20.0	14.7	5.3	0.0	-14.7	0.0	
0.58984	1.3	-781	19.9	14.6	5.3	0.0	-14.6	0.0	
0.59375	1.3	-780	20.0	14.6	5.4	0.0	-14.6	0.0	
0.59766	1.2	-780	19.9	14.5	5.4	0.0	-14.5	0.0	
0.60156	0.9	-780	19.9	14.4	5.5	0.0	-14.4	0.0	
0.60547	0.7	-780	19.8	14.4	5.4	0.0	-14.4	0.0	
0.60938	0.6	-780	19.8	14.4	5.4	0.0	-14.4	0.0	
0.61328	0.5	-780	19.8	14.4	5.4	0.0	-14.4	0.0	
0.61719	0.4	-780	19.7	14.3	5.4	0.0	-14.3	0.0	
0.62109	0.2	-780	19.7	14.3	5.4	0.0	-14.3	0.0	
0.62500	0.1	-780	19.7	14.2	5.5	0.0	-14.2	0.0	
0.62891	0.1	-780	19.7	14.2	5.5	0.0	-14.2	0.0	
0.63281	0.1	-780	19.6	14.1	5.5	0.0	-14.1	0.0	
0.63672	0.1	-780	19.6	14.1	5.5	0.0	-14.1	0.0	
0.64062	0.1	-780	19.5	14.1	5.4	0.0	-14.1	0.0	
0.64453	0.1	-780	19.5	14.0	5.5	0.0	-14.0	0.0	
0.64844	0.1	-780	19.5	14.0	5.5	0.0	-14.0	0.0	
0.65234	0.2	-780	19.5	14.0	5.5	0.0	-14.0	0.0	
0.65625	0.1	-780	19.5	14.0	5.5	0.0	-14.0	0.0	
0.66016	0.0	-780	19.5	13.9	5.6	0.0	-13.9	0.0	
0.66406	0.0	-780	19.5	13.9	5.6	0.0	-13.9	0.0	
0.66797	-0.0	-780	19.4	13.9	5.5	0.0	-13.9	0.0	
0.67188	-0.1	-780	19.4	13.8	5.6	0.0	-13.8	0.0	
0.67578	-0.1	-780	19.5	13.8	5.7	0.0	-13.8	0.0	
0.67969	-0.1	-780	19.5	13.8	5.7	0.0	-13.8	0.0	
0.68359	-0.3	-780	19.4	13.7	5.7	0.0	-13.7	0.0	
0.68750	-0.4	-780	19.5	13.7	5.8	0.0	-13.7	0.0	
0.69141	-0.4	-780	19.6	13.7	5.9	0.0	-13.7	0.0	
0.69531	-0.4	-780	19.5	13.7	5.8	0.0	-13.7	0.0	
0.69922	-0.4	-780	19.5	13.8	5.7	0.0	-13.8	0.0	
0.70312	-0.6	-780	19.6	13.7	5.9	0.0	-13.7	0.0	
0.70703	-0.8	-780	19.6	13.7	5.9	0.0	-13.7	0.0	
0.71094	-1.0	-780	19.7	13.7	6.0	0.0	-13.7	0.0	
0.71484	-1.0	-780	19.8	13.7	6.1	0.0	-13.7	0.0	
