FluxView - FluxMed acquisition system
Signal file
Serial Number	:
W version:	1.20h-OX-CO2	File version:	1.13
Sampling rate:	256 Hz
Time	Flow	Volume	Paw	Pes	Ptpulm	Pga	Ptdiaf	CO2	
0.00391	1.0	39726	30.7	24.7	6.0	23.0	-1.7	24.7	
0.00781	1.0	39726	30.6	24.8	5.8	23.0	-1.8	24.8	
0.01172	0.9	39726	30.6	24.8	5.8	23.0	-1.8	24.8	
0.01562	0.7	39726	30.6	24.8	5.8	23.0	-1.8	24.8	
0.01953	0.6	39726	30.5	24.8	5.7	23.0	-1.8	24.8	
0.02344	0.5	39726	30.5	24.8	5.7	23.0	-1.8	24.8	
0.02734	0.4	39726	30.5	24.8	5.7	23.0	-1.8	24.8	
0.03125	0.4	39726	30.5	24.9	5.6	23.0	-1.9	24.9	
0.03516	0.3	39727	30.5	24.9	5.6	23.0	-1.9	24.9	
0.03906	0.2	39727	30.5	24.9	5.6	23.0	-1.9	24.9	
0.04297	0.1	39727	30.5	24.9	5.6	23.0	-1.9	24.9	
0.04688	0.1	39727	30.5	25.0	5.5	23.0	-2.0	25.0	
0.05078	0.1	39727	30.5	25.0	5.5	23.0	-2.0	25.0	
0.05469	0.1	39727	30.5	25.0	5.5	23.0	-2.0	25.0	
0.05859	0.1	39727	30.5	25.0	5.5	23.0	-2.0	25.0	
0.06250	0.1	39727	30.5	25.1	5.4	23.0	-2.1	25.1	
0.06641	0.1	39727	30.5	25.1	5.4	23.0	-2.1	25.1	
0.07031	0.1	39727	30.5	25.1	5.4	23.0	-2.1	25.1	
0.07422	0.2	39727	30.6	25.1	5.5	23.0	-2.1	25.1	
0.07812	0.2	39727	30.6	25.1	5.5	23.0	-2.1	25.1	
0.08203	0.3	39727	30.5	25.1	5.4	23.0	-2.1	25.1	
0.08594	0.3	39727	30.5	25.2	5.3	23.0	-2.2	25.2	
0.08984	0.4	39727	30.5	25.2	5.3	23.0	-2.2	25.2	
0.09375	0.5	39727	30.5	25.2	5.3	23.0	-2.2	25.2	
0.09766	0.5	39727	30.5	25.2	5.3	23.0	-2.2	25.2	
0.10156	0.6	39727	30.4	25.2	5.2	23.0	-2.2	25.2	
0.10547	0.7	39727	30.4	25.1	5.3	23.0	-2.1	25.1	
0.10938	0.7	39727	30.4	25.1	5.3	23.0	-2.1	25.1	
0.11328	0.8	39727	30.3	25.1	5.2	23.0	-2.1	25.1	
0.11719	0.8	39727	30.2	25.1	5.1	23.0	-2.1	25.1	
0.12109	0.7	39727	30.2	25.1	5.1	23.0	-2.1	25.1	
0.12500	0.7	39727	30.2	25.1	5.1	23.0	-2.1	25.1	
0.12891	0.6	39727	30.1	25.1	5.0	23.0	-2.1	25.1	
0.13281	0.5	39727	30.1	25.1	5.0	23.0	-2.1	25.1	
0.13672	0.4	39727	30.1	25.1	5.0	23.0	-2.1	25.1	
0.14062	0.3	39727	30.1	25.1	5.0	23.0	-2.1	25.1	
0.14453	0.2	39727	30.1	25.0	5.1	23.0	-2.0	25.0	
0.14844	0.1	39727	30.1	25.0	5.1	23.0	-2.0	25.0	
0.15234	-0.0	39727	30.1	25.0	5.1	23.0	-2.0	25.0	
0.15625	-0.1	39727	30.2	25.0	5.2	23.0	-2.0	25.0	
0.16016	-0.2	39727	30.2	25.0	5.2	23.0	-2.0	25.0	
0.16406	-0.2	39727	30.3	25.0	5.3	23.0	-2.0	25.0	
0.16797	-0.3	39727	30.3	25.0	5.3	23.0	-2.0	25.0	
0.17188	-0.3	39727	30.4	25.0	5.4	23.0	-2.0	25.0	
0.17578	-0.3	39727	30.5	25.0	5.5	23.0	-2.0	25.0	
0.17969	-0.3	39727	30.5	25.0	5.5	23.0	-2.0	25.0	
0.18359	-0.2	39727	30.6	25.0	5.6	23.0	-2.0	25.0	
0.18750	-0.2	39727	30.6	25.0	5.6	23.0	-2.0	25.0	
0.19141	-0.1	39727	30.7	25.0	5.7	23.0	-2.0	25.0	
0.19531	-0.0	39727	30.7	24.9	5.8	23.0	-1.9	24.9	
0.19922	0.1	39727	30.7	25.0	5.7	23.0	-2.0	25.0	
0.20312	0.2	39727	30.7	25.0	5.7	23.0	-2.0	25.0	
0.20703	0.2	39727	30.7	24.9	5.8	23.0	-1.9	24.9	
0.21094	0.3	39727	30.7	24.9	5.8	23.0	-1.9	24.9	
0.21484	0.4	39727	30.7	24.9	5.8	23.0	-1.9	24.9	
0.21875	0.5	39727	30.7	24.9	5.8	23.0	-1.9	24.9	
0.22266	0.5	39727	30.7	24.9	5.8	23.0	-1.9	24.9	
0.22656	0.5	39727	30.6	25.0	5.6	23.0	-2.0	25.0	
0.23047	0.5	39727	30.6	25.0	5.6	23.0	-2.0	25.0	
0.23438	0.5	39727	30.5	25.0	5.5	23.0	-2.0	25.0	
0.23828	0.6	39727	30.5	24.9	5.6	23.0	-1.9	24.9	
0.24219	0.6	39727	30.5	25.0	5.5	23.0	-2.0	25.0	
0.24609	0.5	39727	30.4	25.0	5.4	23.0	-2.0	25.0	
0.25000	0.5	39727	30.3	25.0	5.3	23.0	-2.0	25.0	
0.25391	0.5	39727	30.3	25.0	5.3	23.0	-2.0	25.0	
0.25781	0.5	39727	30.3	25.0	5.3	23.0	-2.0	25.0	
0.26172	0.4	39728	30.2	24.9	5.3	23.0	-1.9	24.9	
0.26562	0.5	39728	30.2	24.9	5.3	23.0	-1.9	24.9	
0.26953	0.4	39728	30.2	25.0	5.2	23.0	-2.0	25.0	
0.27344	0.4	39728	30.1	24.9	5.2	23.0	-1.9	24.9	
0.27734	0.4	39728	30.1	24.9	5.2	23.0	-1.9	24.9	
0.28125	0.4	39728	30.1	25.0	5.1	23.0	-2.0	25.0	
0.28516	0.4	39728	30.0	25.0	5.0	23.0	-2.0	25.0	
0.28906	0.4	39728	30.0	24.9	5.1	23.0	-1.9	24.9	
0.29297	0.4	39728	30.0	25.0	5.0	23.0	-2.0	25.0	
0.29688	0.5	39728	29.9	25.0	4.9	23.0	-2.0	25.0	
0.30078	0.6	39728	29.9	25.0	4.9	23.0	-2.0	25.0	
0.30469	0.6	39728	29.8	25.0	4.8	23.0	-2.0	25.0	
0.30859	0.7	39728	29.8	25.0	4.8	23.0	-2.0	25.0	
0.31250	0.8	39728	29.7	25.0	4.7	23.0	-2.0	25.0	
0.31641	0.9	39728	29.6	25.0	4.6	23.0	-2.0	25.0	
0.32031	1.0	39728	29.6	25.0	4.6	23.0	-2.0	25.0	
0.32422	1.1	39728	29.5	25.0	4.5	23.0	-2.0	25.0	
0.32812	1.2	39728	29.4	25.0	4.4	23.0	-2.0	25.0	
0.33203	1.3	39728	29.3	25.0	4.3	23.0	-2.0	25.0	
0.33594	1.4	39728	29.2	25.0	4.2	23.0	-2.0	25.0	
0.33984	1.5	39728	29.1	25.0	4.1	23.0	-2.0	25.0	
0.34375	1.6	39729	29.0	25.0	4.0	23.0	-2.0	25.0	
0.34766	1.7	39729	28.9	25.0	3.9	23.0	-2.0	25.0	
0.35156	1.8	39729	28.8	24.9	3.9	23.0	-1.9	24.9	
0.35547	2.0	39729	28.7	24.9	3.8	23.0	-1.9	24.9	
0.35938	2.1	39729	28.6	24.9	3.7	23.0	-1.9	24.9	
0.36328	2.2	39729	28.4	24.9	3.5	23.0	-1.9	24.9	
0.36719	2.3	39729	28.3	24.9	3.4	23.0	-1.9	24.9	
0.37109	2.4	39730	28.2	24.9	3.3	23.0	-1.9	24.9	
0.37500	2.6	39730	28.0	24.8	3.2	23.0	-1.8	24.8	
0.37891	2.8	39730	27.9	24.8	3.1	23.0	-1.8	24.8	
0.38281	2.9	39730	27.7	24.8	2.9	23.0	-1.8	24.8	
0.38672	3.2	39730	27.5	24.8	2.7	23.0	-1.8	24.8	
0.39062	3.4	39731	27.4	24.7	2.7	23.0	-1.7	24.7	
0.39453	3.6	39731	27.2	24.7	2.5	23.0	-1.7	24.7	
0.39844	3.7	39731	27.0	24.7	2.3	23.0	-1.7	24.7	
0.40234	4.0	39731	26.8	24.6	2.2	23.0	-1.6	24.6	
0.40625	4.1	39732	26.7	24.6	2.1	23.0	-1.6	24.6	
0.41016	4.3	39732	26.4	24.5	1.9	23.0	-1.5	24.5	
0.41406	4.4	39732	26.2	24.5	1.7	23.0	-1.5	24.5	
0.41797	4.6	39732	26.0	24.4	1.6	23.0	-1.4	24.4	
0.42188	4.7	39733	25.8	24.4	1.4	23.0	-1.4	24.4	
0.42578	4.8	39733	25.6	24.3	1.3	23.0	-1.3	24.3	
0.42969	4.9	39733	25.4	24.3	1.1	23.0	-1.3	24.3	
0.43359	5.0	39734	25.2	24.2	1.0	23.0	-1.2	24.2	
0.43750	5.0	39734	24.9	24.2	0.7	23.0	-1.2	24.2	
0.44141	5.0	39734	24.7	24.1	0.6	23.0	-1.1	24.1	
0.44531	5.0	39735	24.5	24.1	0.4	23.0	-1.1	24.1	
0.44922	5.0	39735	24.3	24.0	0.3	23.0	-1.0	24.0	
