FluxView - FluxMed acquisition system
Signal file
Serial Number	:
W version:	1.20h-OX-CO2	File version:	1.13
Sampling rate:	256 Hz
Time	Flow	Volume	Paw	Pes	Ptpulm	Pga	Ptdiaf	CO2	
0.00391	-4.8	973	15.8	15.8	0.0	15.8	0.0	15.8	
0.00781	-4.9	973	15.8	15.8	0.0	15.8	0.0	15.8	
0.01172	-4.8	973	15.8	15.8	0.0	15.8	0.0	15.8	
0.01562	-4.8	972	15.8	15.8	0.0	15.8	0.0	15.8	
0.01953	-4.8	972	15.8	15.8	0.0	15.8	0.0	15.8	
0.02344	-4.8	972	15.8	15.8	0.0	15.8	0.0	15.8	
0.02734	-4.7	971	15.9	15.7	0.2	15.7	0.0	15.7	
0.03125	-4.7	971	15.8	15.7	0.1	15.7	0.0	15.7	
0.03516	-4.7	971	15.9	15.8	0.1	15.8	0.0	15.8	
0.03906	-4.6	971	15.8	15.8	0.0	15.8	0.0	15.8	
0.04297	-4.6	970	15.8	15.8	0.0	15.8	0.0	15.8	
0.04688	-4.5	970	15.8	15.7	0.1	15.7	0.0	15.7	
0.05078	-4.4	970	15.8	15.8	0.0	15.8	0.0	15.8	
0.05469	-4.4	969	15.8	15.8	0.0	15.8	0.0	15.8	
0.05859	-4.4	969	15.8	15.8	0.0	15.8	0.0	15.8	
0.06250	-4.3	969	15.8	15.8	0.0	15.8	0.0	15.8	
0.06641	-4.3	969	15.9	15.8	0.1	15.8	0.0	15.8	
0.07031	-4.1	968	15.9	15.8	0.1	15.8	0.0	15.8	
0.07422	-3.9	968	16.0	15.8	0.2	15.8	0.0	15.8	
0.07812	-3.6	968	16.1	15.8	0.3	15.8	0.0	15.8	
0.08203	-3.2	968	16.2	15.8	0.4	15.8	0.0	15.8	
0.08594	-2.8	967	16.2	15.8	0.4	15.8	0.0	15.8	
0.08984	-2.4	967	16.3	15.9	0.4	15.9	0.0	15.9	
0.09375	-2.0	967	16.3	15.9	0.4	15.9	0.0	15.9	
0.09766	-1.6	967	16.4	15.9	0.5	15.9	0.0	15.9	
0.10156	-1.2	967	16.5	15.9	0.6	15.9	0.0	15.9	
0.10547	-0.8	967	16.6	15.9	0.7	15.9	0.0	15.9	
0.10938	-0.4	967	16.7	15.9	0.8	15.9	0.0	15.9	
0.11328	-0.1	967	16.7	15.9	0.8	15.9	0.0	15.9	
0.11719	0.1	967	16.7	15.9	0.8	15.9	0.0	15.9	
0.12109	0.4	967	16.8	15.9	0.9	15.9	0.0	15.9	
0.12500	0.5	967	16.7	15.9	0.8	15.9	0.0	15.9	
0.12891	0.5	967	16.7	16.0	0.7	16.0	0.0	16.0	
0.13281	0.6	967	16.7	16.0	0.7	16.0	0.0	16.0	
0.13672	0.6	967	16.7	16.0	0.7	16.0	0.0	16.0	
0.14062	0.6	967	16.7	16.0	0.7	16.0	0.0	16.0	
0.14453	0.6	967	16.7	16.0	0.7	16.0	0.0	16.0	
0.14844	0.5	967	16.7	16.0	0.7	16.0	0.0	16.0	
0.15234	0.5	967	16.7	16.0	0.7	16.0	0.0	16.0	
0.15625	0.4	967	16.7	16.1	0.6	16.1	0.0	16.1	
0.16016	0.3	967	16.7	16.1	0.6	16.1	0.0	16.1	
0.16406	0.2	967	16.6	16.1	0.5	16.1	0.0	16.1	
0.16797	0.2	967	16.6	16.1	0.5	16.1	0.0	16.1	
0.17188	0.2	967	16.6	16.1	0.5	16.1	0.0	16.1	
0.17578	0.1	967	16.6	16.1	0.5	16.1	0.0	16.1	
0.17969	0.1	967	16.7	16.2	0.5	16.2	0.0	16.2	
0.18359	0.1	967	16.7	16.2	0.5	16.2	0.0	16.2	
0.18750	0.1	967	16.7	16.2	0.5	16.2	0.0	16.2	
0.19141	0.1	967	16.7	16.2	0.5	16.2	0.0	16.2	
0.19531	0.1	967	16.7	16.2	0.5	16.2	0.0	16.2	
0.19922	0.1	967	16.7	16.2	0.5	16.2	0.0	16.2	
0.20312	0.1	967	16.7	16.2	0.5	16.2	0.0	16.2	
0.20703	0.1	967	16.7	16.2	0.5	16.2	0.0	16.2	
0.21094	0.1	967	16.8	16.2	0.6	16.2	0.0	16.2	
0.21484	0.2	967	16.8	16.2	0.6	16.2	0.0	16.2	
0.21875	0.2	967	16.8	16.2	0.6	16.2	0.0	16.2	
0.22266	0.2	967	16.8	16.2	0.6	16.2	0.0	16.2	
0.22656	0.2	967	16.8	16.2	0.6	16.2	0.0	16.2	
0.23047	0.2	967	16.8	16.2	0.6	16.2	0.0	16.2	
0.23438	0.2	967	16.8	16.1	0.7	16.1	0.0	16.1	
0.23828	0.2	967	16.8	16.1	0.7	16.1	0.0	16.1	
0.24219	0.2	967	16.8	16.1	0.7	16.1	0.0	16.1	
0.24609	0.2	967	16.9	16.1	0.8	16.1	0.0	16.1	
0.25000	0.2	967	16.9	16.1	0.8	16.1	0.0	16.1	
0.25391	0.2	967	16.9	16.0	0.9	16.0	0.0	16.0	
0.25781	0.2	967	16.9	16.0	0.9	16.0	0.0	16.0	
0.26172	0.2	967	16.9	16.0	0.9	16.0	0.0	16.0	
0.26562	0.2	968	16.9	16.0	0.9	16.0	0.0	16.0	
0.26953	0.2	968	16.9	16.0	0.9	16.0	0.0	16.0	
0.27344	0.2	968	16.9	16.0	0.9	16.0	0.0	16.0	
0.27734	0.2	968	16.9	15.9	1.0	15.9	0.0	15.9	
0.28125	0.2	968	16.9	15.9	1.0	15.9	0.0	15.9	
0.28516	0.2	968	16.9	15.9	1.0	15.9	0.0	15.9	
0.28906	0.2	968	16.9	15.9	1.0	15.9	0.0	15.9	
0.29297	0.2	968	16.9	15.9	1.0	15.9	0.0	15.9	
0.29688	0.2	968	16.9	15.9	1.0	15.9	0.0	15.9	
0.30078	0.2	968	17.0	15.9	1.1	15.9	0.0	15.9	
0.30469	0.2	968	17.0	15.9	1.1	15.9	0.0	15.9	
0.30859	0.2	968	17.0	15.9	1.1	15.9	0.0	15.9	
0.31250	0.2	968	17.0	15.9	1.1	15.9	0.0	15.9	
0.31641	0.2	968	17.0	15.9	1.1	15.9	0.0	15.9	
0.32031	0.2	968	17.0	15.9	1.1	15.9	0.0	15.9	
0.32422	0.2	968	17.0	16.0	1.0	16.0	0.0	16.0	
0.32812	0.2	968	17.0	16.0	1.0	16.0	0.0	16.0	
0.33203	0.3	968	17.0	16.0	1.0	16.0	0.0	16.0	
0.33594	0.3	968	17.0	16.0	1.0	16.0	0.0	16.0	
0.33984	0.3	968	16.9	16.0	0.9	16.0	0.0	16.0	
0.34375	0.4	968	16.9	16.0	0.9	16.0	0.0	16.0	
0.34766	0.4	968	16.9	16.0	0.9	16.0	0.0	16.0	
0.35156	0.5	968	16.8	16.0	0.8	16.0	0.0	16.0	
0.35547	0.5	968	16.8	16.0	0.8	16.0	0.0	16.0	
0.35938	0.6	968	16.8	16.0	0.8	16.0	0.0	16.0	
0.36328	0.5	968	16.7	16.0	0.7	16.0	0.0	16.0	
0.36719	0.6	968	16.7	16.0	0.7	16.0	0.0	16.0	
0.37109	0.6	968	16.7	15.9	0.8	15.9	0.0	15.9	
