FluxView - FluxMed acquisition system
Signal file
Serial Number	:
W version:	1.20h-OX-CO2	File version:	1.13
Sampling rate:	256 Hz
Time	Flow	Volume	Paw	Pes	Ptpulm	Pga	Ptdiaf	CO2	
0.00391	0.6	8450	18.7	12.7	6.0	4.9	-7.8	12.7	
0.00781	0.4	8450	18.7	12.7	6.0	4.9	-7.8	12.7	
0.01172	0.3	8450	18.7	12.7	6.0	4.9	-7.8	12.7	
0.01562	0.1	8450	18.8	12.7	6.1	4.9	-7.8	12.7	
0.01953	-0.0	8450	18.8	12.7	6.1	4.9	-7.8	12.7	
0.02344	-0.1	8450	18.8	12.7	6.1	4.9	-7.8	12.7	
0.02734	-0.2	8450	18.8	12.7	6.1	4.9	-7.8	12.7	
0.03125	-0.2	8450	18.9	12.7	6.2	4.9	-7.8	12.7	
0.03516	-0.2	8450	19.0	12.7	6.3	4.9	-7.8	12.7	
0.03906	-0.2	8450	19.0	12.7	6.3	4.9	-7.8	12.7	
0.04297	-0.1	8450	19.0	12.7	6.3	4.9	-7.8	12.7	
0.04688	-0.1	8450	19.1	12.7	6.4	4.9	-7.8	12.7	
0.05078	-0.0	8450	19.1	12.7	6.4	4.9	-7.8	12.7	
0.05469	0.1	8450	19.2	12.7	6.5	4.9	-7.8	12.7	
0.05859	0.1	8450	19.2	12.7	6.5	4.9	-7.8	12.7	
0.06250	0.2	8450	19.2	12.7	6.5	4.9	-7.8	12.7	
0.06641	0.2	8450	19.2	12.8	6.4	4.9	-7.9	12.8	
0.07031	0.2	8450	19.2	12.8	6.4	4.9	-7.9	12.8	
0.07422	0.3	8450	19.3	12.8	6.5	4.9	-7.9	12.8	
0.07812	0.3	8450	19.3	12.8	6.5	4.9	-7.9	12.8	
0.08203	0.3	8450	19.3	12.8	6.5	4.9	-7.9	12.8	
0.08594	0.3	8450	19.3	12.8	6.5	4.9	-7.9	12.8	
0.08984	0.3	8450	19.3	12.8	6.5	4.9	-7.9	12.8	
0.09375	0.3	8450	19.3	12.8	6.5	4.9	-7.9	12.8	
0.09766	0.3	8450	19.3	12.8	6.5	4.9	-7.9	12.8	
0.10156	0.3	8450	19.3	12.8	6.5	4.9	-7.9	12.8	
0.10547	0.2	8450	19.3	12.8	6.5	4.9	-7.9	12.8	
0.10938	0.2	8450	19.3	12.8	6.5	4.9	-7.9	12.8	
0.11328	0.2	8450	19.3	12.8	6.5	4.9	-7.9	12.8	
0.11719	0.2	8450	19.3	12.8	6.5	4.9	-7.9	12.8	
0.12109	0.2	8450	19.3	12.8	6.5	4.9	-7.9	12.8	
0.12500	0.1	8450	19.4	12.8	6.6	4.9	-7.9	12.8	
0.12891	0.1	8450	19.4	12.8	6.6	4.9	-7.9	12.8	
0.13281	0.1	8450	19.4	12.8	6.6	4.9	-7.9	12.8	
0.13672	0.2	8450	19.5	12.8	6.7	4.9	-7.9	12.8	
0.14062	0.2	8450	19.5	12.8	6.7	4.9	-7.9	12.8	
0.14453	0.2	8450	19.5	12.8	6.7	4.9	-7.9	12.8	
0.14844	0.2	8450	19.5	12.8	6.7	4.9	-7.9	12.8	
0.15234	0.2	8450	19.5	12.8	6.7	4.9	-7.9	12.8	
0.15625	0.2	8450	19.5	12.8	6.7	4.9	-7.9	12.8	
0.16016	0.2	8450	19.6	12.8	6.8	4.9	-7.9	12.8	
0.16406	0.2	8450	19.6	12.8	6.8	4.9	-7.9	12.8	
0.16797	0.3	8450	19.6	12.8	6.8	4.9	-7.9	12.8	
0.17188	0.3	8450	19.6	12.8	6.8	4.9	-7.9	12.8	
0.17578	0.3	8450	19.6	12.8	6.8	4.9	-7.9	12.8	
0.17969	0.3	8450	19.6	12.8	6.8	4.9	-7.9	12.8	
0.18359	0.3	8450	19.6	12.8	6.8	4.9	-7.9	12.8	
0.18750	0.3	8450	19.6	12.8	6.8	4.9	-7.9	12.8	
0.19141	0.3	8450	19.6	12.8	6.8	4.9	-7.9	12.8	
0.19531	0.3	8450	19.6	12.8	6.8	4.9	-7.9	12.8	
0.19922	0.3	8450	19.6	12.8	6.8	4.9	-7.9	12.8	
0.20312	0.3	8450	19.6	12.8	6.8	4.9	-7.9	12.8	
0.20703	0.3	8450	19.5	12.8	6.7	4.9	-7.9	12.8	
0.21094	0.3	8450	19.5	12.8	6.7	4.9	-7.9	12.8	
0.21484	0.2	8450	19.6	12.8	6.8	4.9	-7.9	12.8	
0.21875	0.3	8450	19.5	12.9	6.6	4.9	-8.0	12.9	
0.22266	0.3	8450	19.5	12.8	6.7	4.9	-7.9	12.8	
0.22656	0.2	8450	19.6	12.8	6.8	4.9	-7.9	12.8	
0.23047	0.2	8450	19.5	12.9	6.6	4.9	-8.0	12.9	
0.23438	0.2	8450	19.6	12.9	6.7	4.9	-8.0	12.9	
0.23828	0.2	8450	19.6	12.9	6.7	4.9	-8.0	12.9	
0.24219	0.2	8450	19.6	12.9	6.7	4.9	-8.0	12.9	
0.24609	0.2	8450	19.6	12.9	6.7	4.9	-8.0	12.9	
0.25000	0.2	8450	19.6	12.9	6.7	4.9	-8.0	12.9	
0.25391	0.2	8451	19.6	12.9	6.7	4.9	-8.0	12.9	
0.25781	0.2	8451	19.6	12.9	6.7	4.9	-8.0	12.9	
0.26172	0.2	8451	19.6	12.9	6.7	4.9	-8.0	12.9	
0.26562	0.2	8451	19.6	12.9	6.7	4.9	-8.0	12.9	
0.26953	0.2	8451	19.6	12.9	6.7	4.9	-8.0	12.9	
0.27344	0.3	8451	19.7	12.9	6.8	4.9	-8.0	12.9	
0.27734	0.3	8451	19.7	12.9	6.8	4.9	-8.0	12.9	
0.28125	0.2	8451	19.7	12.9	6.8	4.9	-8.0	12.9	
0.28516	0.2	8451	19.7	12.9	6.8	4.9	-8.0	12.9	
0.28906	0.2	8451	19.7	12.9	6.8	4.9	-8.0	12.9	
0.29297	0.2	8451	19.7	13.0	6.7	4.9	-8.1	13.0	
0.29688	0.2	8451	19.7	13.0	6.7	4.9	-8.1	13.0	
