FluxView - FluxMed acquisition system
Signal file
Serial Number	:
W version:	1.20h-OX-CO2	File version:	1.13
Sampling rate:	256 Hz
Time	Flow	Volume	Paw	Pes	Ptpulm	Pga	Ptdiaf	CO2	
0.00391	-0.4	-494	16.3	14.7	1.6	0.0	-14.7	0.0	
0.00781	-0.5	-494	16.3	14.8	1.5	0.0	-14.8	0.0	
0.01172	-0.4	-494	16.2	14.8	1.4	0.0	-14.8	0.0	
0.01562	-0.5	-494	16.2	14.8	1.4	0.0	-14.8	0.0	
0.01953	-0.7	-494	16.2	14.8	1.4	0.0	-14.8	0.0	
0.02344	-0.8	-494	16.2	14.8	1.4	0.0	-14.8	0.0	
0.02734	-0.8	-494	16.1	14.8	1.3	0.0	-14.8	0.0	
0.03125	-0.7	-494	16.2	14.8	1.4	0.0	-14.8	0.0	
0.03516	-0.7	-494	16.3	14.8	1.5	0.0	-14.8	0.0	
0.03906	-0.5	-494	16.3	14.9	1.4	0.0	-14.9	0.0	
0.04297	-0.4	-494	16.3	14.9	1.4	0.0	-14.9	0.0	
0.04688	-0.5	-494	16.3	14.8	1.5	0.0	-14.8	0.0	
0.05078	-0.6	-494	16.2	14.9	1.3	0.0	-14.9	0.0	
0.05469	-0.5	-494	16.1	14.9	1.2	0.0	-14.9	0.0	
0.05859	-0.6	-494	16.1	14.8	1.3	0.0	-14.8	0.0	
0.06250	-0.6	-494	16.2	14.9	1.3	0.0	-14.9	0.0	
0.06641	-0.5	-494	16.2	14.9	1.3	0.0	-14.9	0.0	
0.07031	-0.5	-494	16.2	14.9	1.3	0.0	-14.9	0.0	
0.07422	-0.5	-494	16.2	14.9	1.3	0.0	-14.9	0.0	
0.07812	-0.5	-494	16.2	14.9	1.3	0.0	-14.9	0.0	
0.08203	-0.5	-494	16.2	15.0	1.2	0.0	-15.0	0.0	
0.08594	-0.5	-494	16.1	14.9	1.2	0.0	-14.9	0.0	
0.08984	-0.5	-494	16.0	14.9	1.1	0.0	-14.9	0.0	
0.09375	-0.6	-494	16.1	15.0	1.1	0.0	-15.0	0.0	
0.09766	-0.6	-494	16.1	14.9	1.2	0.0	-14.9	0.0	
0.10156	-0.6	-494	16.1	15.0	1.1	0.0	-15.0	0.0	
0.10547	-0.6	-494	16.1	15.0	1.1	0.0	-15.0	0.0	
0.10938	-0.6	-495	16.1	15.0	1.1	0.0	-15.0	0.0	
0.11328	-0.6	-495	16.1	15.0	1.1	0.0	-15.0	0.0	
0.11719	-0.5	-495	16.0	15.0	1.0	0.0	-15.0	0.0	
0.12109	-0.6	-495	16.0	15.0	1.0	0.0	-15.0	0.0	
0.12500	-0.7	-495	16.0	15.0	1.0	0.0	-15.0	0.0	
0.12891	-0.6	-495	16.0	15.0	1.0	0.0	-15.0	0.0	
0.13281	-0.5	-495	16.1	14.9	1.2	0.0	-14.9	0.0	
0.13672	-0.5	-495	16.1	15.0	1.1	0.0	-15.0	0.0	
0.14062	-0.4	-495	16.1	15.0	1.1	0.0	-15.0	0.0	
0.14453	-0.5	-495	16.1	15.0	1.1	0.0	-15.0	0.0	
0.14844	-0.7	-495	16.1	15.0	1.1	0.0	-15.0	0.0	
0.15234	-0.6	-495	16.1	15.1	1.0	0.0	-15.1	0.0	
0.15625	-0.6	-495	16.1	15.0	1.1	0.0	-15.0	0.0	
0.16016	-0.7	-495	16.1	15.0	1.1	0.0	-15.0	0.0	
0.16406	-0.7	-495	16.1	15.1	1.0	0.0	-15.1	0.0	
0.16797	-0.5	-495	16.1	15.1	1.0	0.0	-15.1	0.0	
0.17188	-0.6	-495	16.1	15.1	1.0	0.0	-15.1	0.0	
0.17578	-0.7	-495	16.1	15.0	1.1	0.0	-15.0	0.0	
0.17969	-0.6	-495	16.1	15.1	1.0	0.0	-15.1	0.0	
0.18359	-0.6	-495	16.2	15.1	1.1	0.0	-15.1	0.0	
0.18750	-0.7	-495	16.2	15.1	1.1	0.0	-15.1	0.0	
0.19141	-0.6	-495	16.2	15.1	1.1	0.0	-15.1	0.0	
0.19531	-0.5	-495	16.2	15.1	1.1	0.0	-15.1	0.0	
0.19922	-0.6	-495	16.2	15.1	1.1	0.0	-15.1	0.0	
0.20312	-0.6	-495	16.2	15.1	1.1	0.0	-15.1	0.0	
0.20703	-0.7	-495	16.2	15.1	1.1	0.0	-15.1	0.0	
0.21094	-0.6	-496	16.2	15.1	1.1	0.0	-15.1	0.0	
0.21484	-0.5	-496	16.2	15.2	1.0	0.0	-15.2	0.0	
0.21875	-0.6	-496	16.2	15.1	1.1	0.0	-15.1	0.0	
0.22266	-0.7	-496	16.2	15.1	1.1	0.0	-15.1	0.0	
0.22656	-0.5	-496	16.2	15.2	1.0	0.0	-15.2	0.0	
0.23047	-0.3	-496	16.2	15.2	1.0	0.0	-15.2	0.0	
0.23438	-0.5	-496	16.2	15.2	1.0	0.0	-15.2	0.0	
0.23828	-0.7	-496	16.3	15.2	1.1	0.0	-15.2	0.0	
0.24219	-0.5	-496	16.2	15.2	1.0	0.0	-15.2	0.0	
0.24609	-0.6	-496	16.2	15.2	1.0	0.0	-15.2	0.0	
0.25000	-0.7	-496	16.3	15.2	1.1	0.0	-15.2	0.0	
